aX,aY,aZ,gX,gY,gZ
-0.199,2.824,1.013,-85.144,-5.188,108.704
-0.170,3.006,0.940,-97.351,11.230,73.730
-0.119,3.124,0.854,-96.985,26.123,32.471
-0.070,3.108,0.758,-85.266,37.170,-13.672
-0.032,3.011,0.682,-66.772,43.213,-64.087
-0.015,2.851,0.635,-45.410,44.617,-116.333
-0.028,2.635,0.637,-25.513,42.664,-165.527
-0.063,2.391,0.667,-9.277,41.077,-208.984
-0.110,2.113,0.692,2.625,41.931,-247.192
-0.160,1.861,0.725,8.362,45.532,-280.762
-0.179,1.665,0.757,8.606,51.392,-309.875
-0.233,1.502,0.751,5.737,59.570,-334.045
-0.295,1.337,0.746,4.089,69.214,-353.699
-0.388,1.214,0.705,4.700,80.566,-375.732
-0.436,1.096,0.648,13.000,93.567,-398.865
-0.487,0.918,0.590,30.640,106.506,-417.725
-0.559,0.652,0.530,52.368,119.385,-434.387
-0.604,0.336,0.466,69.702,132.935,-445.557
-0.623,0.026,0.383,77.148,147.339,-448.730
-0.622,-0.206,0.278,72.937,161.682,-443.054
-0.586,-0.377,0.170,61.401,174.744,-431.335
-0.515,-0.539,0.054,49.316,184.143,-416.321
-0.433,-0.676,-0.083,37.781,188.721,-398.926
-0.338,-0.955,-0.225,26.123,188.599,-379.211
-0.177,-1.234,-0.361,10.254,184.692,-352.417
0.021,-1.381,-0.480,-13.489,174.988,-320.923
0.173,-1.387,-0.568,-40.894,159.485,-287.292
0.292,-1.368,-0.619,-62.744,140.015,-250.000
0.393,-1.355,-0.647,-73.730,120.178,-212.158
0.448,-1.355,-0.660,-74.646,101.440,-175.964
0.480,-1.380,-0.655,-71.289,84.473,-142.700
0.501,-1.370,-0.636,-70.679,68.298,-113.831
0.551,-1.344,-0.615,-72.937,52.673,-91.492
0.616,-1.301,-0.588,-76.233,36.255,-75.012
0.668,-1.258,-0.547,-79.163,19.714,-62.439
0.706,-1.204,-0.499,-80.566,4.272,-52.795
0.722,-1.145,-0.454,-79.163,-9.094,-44.617
0.725,-1.093,-0.410,-74.158,-20.630,-36.560
0.729,-1.050,-0.366,-66.650,-29.297,-28.870
0.762,-1.016,-0.300,-57.800,-36.072,-21.484
0.793,-0.990,-0.226,-49.988,-41.504,-13.855
0.803,-0.966,-0.156,-44.250,-44.922,-6.958
0.797,-0.955,-0.093,-40.588,-46.143,-1.587
0.802,-0.943,-0.037,-39.795,-43.945,3.174
0.827,-0.896,0.005,-42.725,-39.185,8.850
0.853,-0.844,0.036,-46.448,-33.203,15.015
0.867,-0.790,0.054,-49.316,-26.794,20.508
0.881,-0.730,0.057,-51.147,-20.325,24.536
0.914,-0.659,0.050,-50.720,-14.221,27.283
0.940,-0.597,0.043,-48.096,-9.399,28.870
0.954,-0.530,0.032,-43.274,-6.287,29.480
0.956,-0.490,0.027,-35.828,-4.150,29.053
0.944,-0.473,0.024,-27.405,-2.014,27.649
0.931,-0.458,0.015,-20.386,0.610,24.780
0.927,-0.444,-0.006,-14.954,3.662,20.813
0.934,-0.436,-0.025,-9.766,6.226,16.785
0.920,-0.458,-0.030,-5.066,7.263,12.817
0.906,-0.475,-0.063,-1.282,7.141,9.705
0.950,-0.480,-0.052,0.977,7.996,9.583
0.911,-0.478,-0.060,1.953,5.676,5.554
0.910,-0.489,-0.062,4.761,4.578,5.310
0.906,-0.524,-0.060,6.897,2.930,6.104
0.875,-0.539,-0.056,5.981,2.380,7.324
0.881,-0.536,-0.048,2.136,2.258,9.277
0.890,-0.527,-0.043,-2.441,2.136,11.414
0.876,-0.518,-0.032,-6.165,2.319,13.367
0.873,-0.504,-0.026,-9.949,2.625,15.137
0.876,-0.477,-0.027,-13.245,3.052,16.663
0.881,-0.450,-0.038,-14.587,3.418,17.456
0.896,-0.420,-0.047,-13.977,3.296,17.822
0.904,-0.401,-0.043,-11.047,2.197,18.066
0.910,-0.397,-0.041,-6.897,0.671,17.639
0.896,-0.402,-0.038,-2.747,-0.366,17.334
0.894,-0.397,-0.029,0.305,-1.404,15.808
0.876,-0.410,-0.022,1.587,-1.587,14.709
0.887,-0.412,-0.023,1.343,-1.282,13.672
0.889,-0.418,-0.020,0.488,-1.099,12.878
0.895,-0.432,-0.016,-0.610,-1.160,12.756
0.901,-0.431,-0.008,-2.625,-1.282,13.306
0.906,-0.422,0.004,-5.554,-1.648,14.465
0.906,-0.412,0.007,-8.057,-1.648,15.808
0.908,-0.391,0.009,-10.559,-1.709,16.357
0.911,-0.369,0.006,-12.695,-1.343,16.602
0.912,-0.346,0.001,-13.000,-0.854,16.113
0.915,-0.328,-0.005,-11.658,-0.671,15.198
0.920,-0.317,-0.003,-9.216,-0.610,13.489
0.925,-0.306,0.001,-6.165,-0.854,11.353
0.930,-0.309,0.007,-2.869,-1.221,8.911

-0.346,1.839,0.698,29.175,-62.927,273.865
-0.277,2.146,0.653,30.334,-51.270,247.864
-0.166,2.362,0.614,47.241,-39.917,213.257
-0.012,2.474,0.595,73.547,-31.128,175.110
0.101,2.499,0.597,98.999,-25.452,138.367
0.193,2.475,0.619,116.272,-22.217,104.675
0.289,2.436,0.679,123.108,-21.484,74.768
0.374,2.385,0.765,117.065,-22.400,49.927
0.411,2.347,0.845,97.534,-22.644,30.090
0.425,2.346,0.919,66.772,-20.081,12.268
0.432,2.381,0.972,29.724,-14.893,-4.456
0.416,2.439,0.982,-8.972,-6.592,-22.888
0.415,2.518,0.935,-45.410,4.211,-44.556
0.418,2.563,0.852,-73.486,16.357,-70.190
0.426,2.573,0.749,-89.844,28.015,-99.854
0.438,2.551,0.645,-93.262,36.621,-132.507
0.453,2.453,0.569,-84.229,40.710,-165.894
0.451,2.294,0.518,-68.787,40.771,-198.303
0.411,2.101,0.493,-52.856,37.476,-229.004
0.348,1.883,0.501,-38.940,32.166,-257.812
0.274,1.669,0.520,-28.687,27.527,-284.851
0.195,1.469,0.525,-22.461,25.085,-310.669
0.125,1.262,0.505,-16.174,25.269,-334.656
0.066,1.068,0.480,-7.996,26.306,-355.896
0.011,0.894,0.438,4.517,28.442,-373.474
-0.029,0.694,0.403,22.949,31.067,-386.841
-0.077,0.421,0.384,43.701,32.593,-395.447
-0.165,0.181,0.350,61.279,37.170,-397.705
-0.237,-0.037,0.318,72.388,45.654,-395.691
-0.212,-0.292,0.283,75.989,55.420,-388.855
-0.189,-0.558,0.249,72.510,66.284,-375.671
-0.159,-0.859,0.211,59.570,77.454,-355.103
-0.100,-1.081,0.158,34.912,89.050,-327.209
-0.026,-1.169,0.091,2.380,99.060,-294.800
0.049,-1.199,-0.002,-29.846,106.689,-260.925
0.154,-1.259,-0.058,-56.396,110.535,-226.990
0.264,-1.288,-0.125,-77.698,110.046,-194.580
0.349,-1.227,-0.182,-93.872,105.713,-162.354
0.406,-1.168,-0.228,-101.807,97.900,-135.010
0.459,-1.105,-0.253,-102.112,89.294,-113.403
0.503,-1.046,-0.276,-98.022,80.017,-95.642
0.566,-0.972,-0.280,-91.248,68.176,-83.069
0.602,-0.899,-0.254,-83.557,55.725,-74.158
0.620,-0.875,-0.227,-75.012,44.128,-67.932
0.656,-0.851,-0.216,-67.444,33.203,-63.660
0.678,-0.806,-0.206,-60.669,22.705,-60.852
0.698,-0.806,-0.189,-52.307,13.000,-58.411
0.718,-0.816,-0.169,-43.762,5.066,-55.298
0.737,-0.829,-0.142,-36.316,-0.549,-51.880
0.735,-0.854,-0.121,-30.579,-4.639,-47.180
0.731,-0.879,-0.093,-27.466,-7.446,-41.565
0.738,-0.897,-0.053,-28.015,-8.789,-34.546
0.752,-0.911,-0.025,-32.288,-8.301,-26.611
0.765,-0.888,-0.010,-40.527,-7.263,-18.738
0.770,-0.842,-0.011,-49.316,-5.798,-11.902
0.793,-0.791,-0.020,-55.359,-3.906,-6.836
0.834,-0.720,-0.030,-57.251,-2.686,-3.601
0.871,-0.664,-0.028,-53.772,-2.747,-1.892
0.903,-0.631,-0.016,-47.607,-4.211,-1.099
0.915,-0.593,0.001,-41.138,-7.141,-0.793
0.910,-0.559,0.017,-35.156,-10.376,-1.343
0.885,-0.537,0.026,-29.175,-12.634,-3.601
0.859,-0.542,0.024,-23.804,-13.916,-7.385
0.849,-0.562,0.008,-19.348,-13.977,-11.963
0.856,-0.588,0.000,-16.357,-13.733,-16.357
0.866,-0.634,0.000,-15.137,-13.428,-19.043
0.874,-0.664,0.021,-15.991,-13.184,-18.555
0.882,-0.668,0.054,-18.982,-13.062,-15.808
0.879,-0.663,0.075,-21.667,-12.878,-12.573
0.874,-0.644,0.089,-23.376,-12.268,-9.766
0.865,-0.621,0.107,-22.888,-11.597,-7.996
0.855,-0.626,0.085,-21.240,-10.681,-7.385
0.867,-0.583,0.115,-18.005,-8.057,-6.348
0.877,-0.584,0.115,-14.526,-7.629,-5.920
0.871,-0.579,0.118,-9.827,-6.714,-3.723
0.878,-0.595,0.124,-5.310,-5.798,-1.526
0.880,-0.602,0.126,-2.258,-4.822,-0.793
0.878,-0.608,0.136,-0.977,-4.333,-0.061
0.890,-0.614,0.161,-0.916,-3.784,1.282
0.888,-0.615,0.184,-2.441,-2.380,3.113
0.884,-0.599,0.198,-5.432,-0.671,5.310
0.873,-0.579,0.206,-8.728,1.221,7.202
0.869,-0.549,0.199,-11.047,3.113,8.240
0.882,-0.518,0.187,-11.108,5.432,8.850
0.895,-0.501,0.177,-9.033,7.385,8.972
0.896,-0.497,0.173,-5.859,8.423,8.911
0.898,-0.491,0.177,-2.808,8.850,8.545
0.898,-0.479,0.182,-0.916,8.972,7.690
0.892,-0.467,0.190,0.366,9.094,6.775
0.888,-0.458,0.188,0.977,10.071,5.798
0.890,-0.459,0.183,1.282,11.719,4.822
0.892,-0.454,0.170,1.526,13.245,3.479
0.895,-0.450,0.150,1.709,14.954,2.319
0.893,-0.446,0.130,2.686,16.174,1.343
0.893,-0.443,0.109,4.150,16.724,0.549
0.891,-0.438,0.096,5.493,16.052,-0.183
0.887,-0.433,0.086,6.897,14.954,-0.732
0.882,-0.440,0.090,8.179,13.428,-1.404
0.873,-0.446,0.092,8.118,11.902,-1.709
0.865,-0.446,0.097,6.836,10.742,-2.136
0.858,-0.451,0.098,4.639,10.071,-2.625
0.853,-0.447,0.096,2.686,9.827,-3.235
0.849,-0.451,0.093,1.587,9.705,-4.211
0.838,-0.467,0.092,1.038,9.705,-4.517
0.836,-0.474,0.091,0.305,9.766,-4.822
0.840,-0.478,0.090,-0.305,9.705,-4.700
0.841,-0.480,0.090,-0.244,9.583,-4.517
0.841,-0.487,0.092,0.000,8.545,-4.456
0.829,-0.496,0.092,0.305,7.629,-4.456
0.821,-0.500,0.091,0.122,6.958,-4.395
0.817,-0.507,0.088,0.061,6.714,-4.700
0.814,-0.519,0.084,0.427,6.897,-4.639
0.811,-0.529,0.082,0.244,6.958,-4.028
0.811,-0.536,0.085,0.244,7.080,-3.052
0.814,-0.541,0.090,-0.610,6.775,-1.831
0.819,-0.538,0.092,-1.892,6.775,-0.977
0.828,-0.529,0.093,-2.991,6.592,-0.122
0.829,-0.523,0.092,-3.784,6.653,0.854
0.824,-0.515,0.087,-4.211,6.653,1.282

-0.103,1.990,0.581,110.718,-23.743,233.032
-0.094,2.069,0.617,102.051,-22.522,220.032
-0.102,2.171,0.647,85.266,-18.677,203.918
-0.095,2.261,0.641,63.538,-10.620,183.105
-0.064,2.396,0.595,40.466,-0.183,157.654
0.008,2.543,0.525,21.912,9.827,128.357
0.089,2.664,0.461,11.841,16.541,98.816
0.150,2.719,0.420,8.789,18.555,68.542
0.188,2.715,0.403,8.911,16.724,37.476
0.195,2.686,0.398,6.165,12.634,6.714
0.185,2.625,0.406,-1.831,7.751,-23.376
0.187,2.555,0.406,-14.709,4.028,-53.650
0.190,2.479,0.403,-29.724,1.038,-83.496
0.175,2.410,0.398,-42.786,-1.099,-111.572
0.172,2.308,0.404,-52.917,-3.113,-138.184
0.173,2.183,0.426,-61.218,-5.432,-163.269
0.162,2.047,0.452,-70.251,-7.935,-186.462
0.149,1.919,0.467,-80.017,-9.644,-209.412
0.128,1.800,0.468,-88.928,-10.803,-232.422
0.107,1.676,0.479,-94.482,-11.230,-255.249
0.087,1.566,0.490,-95.276,-11.047,-276.855
0.035,1.463,0.495,-91.797,-10.559,-297.607
-0.023,1.323,0.501,-84.229,-8.789,-319.031
-0.079,1.188,0.499,-74.585,-5.798,-341.309
-0.126,1.063,0.480,-62.622,-1.648,-364.746
-0.164,0.906,0.458,-46.814,2.991,-388.123
-0.177,0.658,0.454,-27.588,6.042,-409.973
-0.231,0.357,0.433,-10.193,7.080,-427.246
-0.286,0.092,0.387,1.831,11.230,-438.049
-0.322,-0.140,0.312,13.184,16.968,-445.923
-0.369,-0.413,0.223,25.940,24.109,-448.181
-0.381,-0.691,0.133,36.804,33.508,-442.017
-0.358,-1.057,0.086,46.082,45.105,-427.490
-0.254,-1.545,0.051,45.593,61.401,-399.414
-0.090,-1.781,-0.017,20.996,77.148,-356.079
0.049,-1.820,-0.131,-15.991,87.708,-307.922
0.136,-1.846,-0.240,-48.035,92.407,-256.287
0.183,-1.867,-0.325,-68.542,93.079,-201.843
0.321,-1.875,-0.423,-79.834,89.966,-149.231
0.440,-1.776,-0.466,-83.557,81.543,-102.783
0.498,-1.644,-0.470,-81.970,69.275,-61.584
0.540,-1.492,-0.440,-77.576,54.749,-28.748
0.613,-1.341,-0.412,-72.205,39.368,-6.531
0.669,-1.199,-0.381,-65.796,23.987,6.531
0.724,-1.062,-0.335,-59.814,8.606,14.038
0.773,-0.918,-0.270,-55.298,-5.493,18.250
0.796,-0.784,-0.198,-49.561,-17.578,20.386
0.807,-0.687,-0.134,-41.687,-26.123,20.996
0.819,-0.612,-0.091,-32.837,-30.701,21.057
0.834,-0.561,-0.060,-24.597,-31.616,20.630
0.853,-0.524,-0.036,-18.433,-29.907,19.897
0.883,-0.490,-0.008,-14.893,-26.245,19.287
0.915,-0.475,0.015,-13.306,-22.095,19.043
0.937,-0.455,0.033,-13.916,-18.127,18.677
0.946,-0.421,0.036,-16.296,-14.038,18.616
0.951,-0.378,0.031,-18.494,-10.010,18.555
0.957,-0.346,0.021,-19.348,-6.409,18.372
0.966,-0.324,0.005,-18.677,-3.479,18.005
0.978,-0.302,-0.012,-17.029,-1.099,16.968
0.985,-0.277,-0.026,-14.465,0.549,15.015
0.985,-0.262,-0.027,-10.132,1.038,12.390
0.981,-0.257,-0.024,-5.005,0.549,9.216
0.964,-0.269,-0.019,-0.488,-0.183,5.615
0.941,-0.288,-0.021,2.747,-0.427,2.136
0.918,-0.298,-0.030,3.723,-0.244,-0.793
0.916,-0.302,-0.047,3.052,0.427,-3.540
0.930,-0.324,-0.077,2.747,1.770,-6.958
0.951,-0.357,-0.092,3.174,2.808,-9.888
0.975,-0.423,-0.124,4.089,3.357,-12.085
1.003,-0.457,-0.121,3.296,4.089,-11.169
1.006,-0.445,-0.115,0.061,2.075,-10.559
1.016,-0.440,-0.098,-1.343,0.427,-7.202
1.010,-0.436,-0.086,-0.610,-1.404,-4.272
1.000,-0.430,-0.074,1.038,-3.296,-2.563
0.995,-0.419,-0.058,2.625,-4.822,-1.648
0.991,-0.428,-0.041,4.456,-5.737,-1.587
0.984,-0.427,-0.026,5.249,-6.287,-1.709
0.985,-0.421,-0.010,5.432,-6.897,-1.282
0.984,-0.424,0.003,5.798,-7.568,-0.549
0.972,-0.422,0.024,5.920,-8.240,0.977
0.964,-0.418,0.045,5.249,-8.423,2.930
0.958,-0.410,0.060,4.211,-7.874,4.395
0.946,-0.402,0.067,2.930,-6.287,5.493
0.944,-0.391,0.066,1.892,-4.272,6.592
0.950,-0.375,0.069,0.732,-2.380,7.812
0.957,-0.358,0.075,0.000,-1.099,8.850
0.948,-0.344,0.079,-0.427,-0.671,9.644
0.928,-0.330,0.081,-0.305,-0.366,9.583
0.916,-0.320,0.083,0.000,0.305,8.911
0.911,-0.318,0.079,0.061,1.343,7.812
0.905,-0.302,0.072,0.244,2.747,6.531
0.907,-0.296,0.056,1.587,4.517,5.310
0.913,-0.304,0.039,3.662,5.371,4.333
0.912,-0.323,0.024,5.493,5.676,3.723
0.915,-0.332,0.010,5.920,5.554,3.540
0.920,-0.332,0.000,5.371,4.883,3.784
0.921,-0.332,-0.005,5.249,3.906,4.272
0.919,-0.326,-0.000,5.188,2.686,5.188
0.910,-0.333,0.009,4.272,1.526,6.165
0.900,-0.335,0.017,2.319,1.038,7.019
0.898,-0.319,0.017,-0.854,1.160,7.446
0.903,-0.304,0.011,-2.991,1.587,7.141
0.912,-0.298,0.005,-2.991,1.953,6.531
0.922,-0.307,0.002,-1.953,1.953,6.348
0.929,-0.314,0.005,-1.282,1.526,6.348
0.935,-0.318,0.010,-1.404,1.282,6.653
0.937,-0.310,0.011,-1.770,0.977,7.019
0.939,-0.302,0.017,-1.770,0.488,7.019
0.934,-0.301,0.030,-1.282,-0.061,7.019
0.927,-0.301,0.040,-1.160,-0.366,6.836
0.924,-0.297,0.048,-1.892,-0.061,5.676
0.924,-0.292,0.045,-2.380,0.671,3.906
0.933,-0.287,0.036,-1.770,1.404,1.587
0.945,-0.293,0.035,-0.122,1.709,0.061
0.949,-0.309,0.038,1.831,1.648,-0.549
0.941,-0.323,0.043,2.747,1.587,-0.488
0.935,-0.330,0.046,2.686,1.770,0.061
0.935,-0.329,0.044,1.587,2.563,0.732
0.938,-0.321,0.036,0.610,3.723,1.343

